date,daily,male,female,others,Total dose 1,Total dose 2,Total Precuation dose,covishield,covaxin,sputnik,zycov,corbevax,covovax,gemcovacc,gemcovacc_om,total
2021-07-19,26698,603657,695371,237,907677,391588,0,1175552,123197,516,0,0,0,0,0,1299265
2021-07-20,26110,615314,709886,248,921594,403854,0,1200949,123883,616,0,0,0,0,0,1325448
2021-07-21,6848,618426,713634,251,925362,406949,0,1206826,124769,716,0,0,0,0,0,1332311
2021-07-22,21249,628102,725258,254,937807,415807,0,1227989,124794,831,0,0,0,0,0,1353614
2021-07-23,9631,632267,730728,259,943828,419426,0,1231412,130903,939,0,0,0,0,0,1363254
2021-07-24,20661,641725,741950,267,956310,427632,0,1250722,132281,939,0,0,0,0,0,1383942
2021-07-25,7127,645659,745140,267,962903,428163,0,1252334,137793,939,0,0,0,0,0,1391066
2021-07-26,2814,646957,746656,267,965344,428536,0,1255068,137793,1019,0,0,0,0,0,1393880
2021-07-27,3675,648622,748666,267,968493,429062,0,1258665,137793,1097,0,0,0,0,0,1397555
2021-07-28,0,650321,750588,267,971722,429454,0,1262185,137793,1198,0,0,0,0,0,1401176
2021-07-29,33206,665372,768735,275,990706,443676,0,1295048,138136,1198,0,0,0,0,0,1434382
2021-07-30,33360,679915,787544,283,1011262,456480,0,1328063,138481,1198,0,0,0,0,0,1467742
2021-07-31,28006,691750,803880,287,1034990,460927,0,1347587,147132,1198,0,0,0,0,0,1495917
2021-08-01,12307,698426,811838,285,1048350,462199,0,1362037,147314,1198,0,0,0,0,0,1510549
2021-08-02,31240,711966,829546,299,1075454,466357,0,1393105,147508,1198,0,0,0,0,0,1541811
2021-08-03,16013,719400,838325,303,1089815,468213,0,1409242,147495,1291,0,0,0,0,0,1558028
2021-08-04,8382,722842,843269,307,1095210,471208,0,1412308,152734,1376,0,0,0,0,0,1566418
2021-08-05,21321,732735,854729,314,1113337,474441,0,1432737,153568,1473,0,0,0,0,0,1587778
2021-08-06,19886,741425,866175,319,1128788,479131,0,1437525,168824,1570,0,0,0,0,0,1607919
2021-08-07,29755,755553,881801,327,1153068,484613,0,1466690,169410,1581,0,0,0,0,0,1637681
2021-08-08,2932,757090,883201,328,1155702,484917,0,1469410,169628,1581,0,0,0,0,0,1640619
2021-08-09,8999,760992,888172,329,1163422,486071,0,1475539,172279,1675,0,0,0,0,0,1649493
2021-08-10,3552,762786,890051,329,1166700,486466,0,1479017,172382,1767,0,0,0,0,0,1653166
2021-08-11,29951,775692,907104,341,1194277,488860,0,1499971,181310,1856,0,0,0,0,0,1683137
2021-08-12,38935,792703,929013,361,1228763,493314,0,1537076,183048,1953,0,0,0,0,0,1722077
2021-08-13,47517,812688,956521,385,1272569,497025,0,1569174,198398,2022,0,0,0,0,0,1769594
2021-08-14,52716,834658,987286,409,1316718,505635,0,1594492,225800,2061,0,0,0,0,0,1822353
2021-08-15,31687,848635,1004998,419,1347488,506564,0,1623857,228134,2061,0,0,0,0,0,1854052
2021-08-16,32566,862835,1023185,429,1373374,513075,0,1656093,228227,2129,0,0,0,0,0,1886449
2021-08-17,24873,873937,1037083,444,1394573,516891,0,1680223,229033,2208,0,0,0,0,0,1911464
2021-08-18,26763,885125,1052651,454,1419345,518885,0,1706371,229557,2302,0,0,0,0,0,1938230
2021-08-19,39279,901831,1075220,463,1453666,523848,0,1745112,230077,2325,0,0,0,0,0,1977514
2021-08-20,3483,903642,1076875,463,1455383,525597,0,1748557,230094,2329,0,0,0,0,0,1980980
2021-08-21,930,904302,1077286,463,1455941,526110,0,1749624,230098,2329,0,0,0,0,0,1982051
2021-08-22,492,904579,1077502,463,1456267,526277,0,1750117,230098,2329,0,0,0,0,0,1982544
2021-08-23,35811,921074,1096814,475,1486767,531596,0,1779356,236672,2335,0,0,0,0,0,2018363
2021-08-24,47176,943263,1121838,503,1524673,540931,0,1820679,242585,2340,0,0,0,0,0,2065604
2021-08-25,38226,961033,1142520,519,1556150,547922,0,1857960,243765,2347,0,0,0,0,0,2104072
2021-08-26,13842,967366,1150234,522,1564649,553473,0,1865067,250705,2350,0,0,0,0,0,2118122
2021-08-27,44141,988427,1173298,539,1598587,563677,0,1902496,257414,2354,0,0,0,0,0,2162264
2021-08-28,6488,991583,1176637,541,1602262,566499,0,1907606,258796,2359,0,0,0,0,0,2168761
2021-08-29,16878,1000206,1184890,543,1613566,572073,0,1922094,261186,2359,0,0,0,0,0,2185639
2021-08-30,48322,1024908,1208483,574,1646041,587924,0,1965630,265971,2364,0,0,0,0,0,2233965
2021-08-31,33795,1042503,1225415,585,1669406,599097,0,1995881,270257,2365,0,0,0,0,0,2268503
2021-09-01,6623,1045868,1228936,590,1673318,602076,0,2000453,272576,2365,0,0,0,0,0,2275394
2021-09-02,8771,1049836,1233891,595,1677543,606779,0,2001853,280102,2367,0,0,0,0,0,2284322
2021-09-03,1345,1050787,1234718,595,1678223,607877,0,2003194,280539,2367,0,0,0,0,0,2286100
2021-09-04,1597,1051612,1235492,595,1678753,608946,0,2004764,280564,2371,0,0,0,0,0,2287699
2021-09-05,702,1051992,1235843,595,1678960,609470,0,2005470,280589,2371,0,0,0,0,0,2288430
2021-09-06,1055,1052575,1236319,595,1679362,610127,0,2006487,280597,2405,0,0,0,0,0,2289489
2021-09-07,72485,1087046,1274653,624,1728171,634152,0,2079134,280632,2557,0,0,0,0,0,2362323
2021-09-08,17409,1094870,1284362,629,1736664,643197,0,2090228,286937,2696,0,0,0,0,0,2379861
2021-09-09,5032,1097327,1286945,630,1738943,645959,0,2093741,288389,2772,0,0,0,0,0,2384902
2021-09-10,61915,1125974,1320203,640,1774278,672539,0,2155402,288570,2845,0,0,0,0,0,2446817
2021-09-11,22732,1135859,1333262,648,1780100,689669,0,2166592,300241,2936,0,0,0,0,0,2469769
2021-09-12,2290,1137067,1334416,648,1781007,691124,0,2168095,301100,2936,0,0,0,0,0,2472131
2021-09-13,3384,1138736,1336131,649,1782267,693249,0,2170408,302098,3010,0,0,0,0,0,2475516
2021-09-14,1174,1139356,1336684,649,1782686,694003,0,2171521,302111,3057,0,0,0,0,0,2476689
2021-09-15,40487,1157689,1358829,663,1802220,714961,0,2211997,302127,3057,0,0,0,0,0,2517181
2021-09-16,43855,1178430,1381955,672,1822921,738136,0,2255680,302269,3108,0,0,0,0,0,2561057
2021-09-17,14116,1201639,1407423,681,1847989,761754,0,2304209,302379,3155,0,0,0,0,0,2609743
2021-09-18,29666,1208035,1414407,689,1855754,767377,0,2317454,302495,3182,0,0,0,0,0,2623131
2021-09-19,4551,1210399,1416598,689,1858463,769223,0,2321985,302519,3182,0,0,0,0,0,2627686
2021-09-20,19841,1219774,1427061,695,1866702,780828,0,2341784,302534,3212,0,0,0,0,0,2647530
2021-09-21,11427,1224626,1433639,696,1869584,789377,0,2348146,307570,3245,0,0,0,0,0,2658961
2021-09-22,10300,1229385,1439185,696,1873509,795757,0,2358235,307766,3265,0,0,0,0,0,2669266
2021-09-23,18711,1237392,1449898,700,1879131,808859,0,2370480,314232,3278,0,0,0,0,0,2687990
2021-09-24,10388,1242357,1455331,706,1883918,814476,0,2380524,314572,3298,0,0,0,0,0,2698394
2021-09-25,4899,1244562,1458037,706,1886257,817048,0,2385379,314609,3317,0,0,0,0,0,2703305
2021-09-26,20540,1255108,1468052,712,1904016,819856,0,2405905,314650,3317,0,0,0,0,0,2723872
2021-09-27,1948,1256196,1469087,712,1905047,820948,0,2407992,314660,3343,0,0,0,0,0,2725995
2021-09-28,11842,1262481,1474639,717,1909963,827874,0,2419708,314673,3456,0,0,0,0,0,2737837
2021-09-29,14617,1268193,1483554,724,1910800,841671,0,2421582,327338,3551,0,0,0,0,0,2752471
2021-09-30,9798,1272790,1488758,726,1913967,848307,0,2428953,329676,3645,0,0,0,0,0,2762274
2021-10-01,18407,1279973,1499991,737,1915512,865189,0,2432429,344581,3691,0,0,0,0,0,2780701
2021-10-02,3063,1281538,1501499,737,1916542,867232,0,2435083,344902,3789,0,0,0,0,0,2783774
2021-10-03,109,1281593,1501552,738,1916564,867319,0,2435182,344912,3789,0,0,0,0,0,2783883
2021-10-04,14717,1288523,1509333,744,1920062,878538,0,2444772,349971,3857,0,0,0,0,0,2798600
2021-10-05,9544,1293238,1514295,746,1922318,885961,0,2451762,352610,3907,0,0,0,0,0,2808279
2021-10-06,2154,1294325,1515373,746,1922862,887582,0,2453291,353206,3947,0,0,0,0,0,2810444
2021-10-07,10914,1299654,1520958,750,1925534,895828,0,2461834,355551,3977,0,0,0,0,0,2821362
2021-10-08,6741,1302956,1524399,752,1927158,900949,0,2467385,356717,4005,0,0,0,0,0,2828107
2021-10-09,1765,1303963,1525182,752,1927559,902338,0,2468562,357258,4077,0,0,0,0,0,2829897
2021-10-10,603,1304342,1525409,752,1927679,902824,0,2468932,357494,4077,0,0,0,0,0,2830503
2021-10-11,11472,1309945,1531295,757,1930118,911879,0,2478856,359036,4105,0,0,0,0,0,2841997
2021-10-12,11414,1315698,1536958,761,1932189,921228,0,2488633,360650,4134,0,0,0,0,0,2853417
2021-10-13,4146,1317636,1539174,762,1932824,924748,0,2491611,361809,4152,0,0,0,0,0,2857572
2021-10-14,10229,1322428,1544611,762,1934567,933234,0,2501372,362237,4192,0,0,0,0,0,2867801
2021-10-15,1480,1323101,1545425,762,1934743,934545,0,2502804,362264,4220,0,0,0,0,0,2869288
2021-10-16,7927,1326714,1549743,766,1935888,941335,0,2509705,363270,4248,0,0,0,0,0,2877223
2021-10-17,145,1326783,1549837,767,1935928,941459,0,2509866,363273,4248,0,0,0,0,0,2877387
2021-10-18,15730,1334021,1558327,769,1938594,954523,0,2524693,364154,4270,0,0,0,0,0,2893117
