Date,Covishield,Covaxin,Sputnik,Corbevax,Covovax,Dose 1,Dose 2,Precaution Dose
2021-03-08,61141,7984,0,0,0,46773,22154,0
2021-03-09,65515,7984,0,0,0,49139,24403,0
2021-03-10,66589,7984,0,0,0,49505,25111,0
2021-03-11,68605,7984,0,0,0,50556,26076,0
2021-03-12,71734,7985,0,0,0,51977,27785,0
2021-03-13,74508,7985,0,0,0,53342,29194,0
2021-03-14,75161,7985,0,0,0,53590,29599,0
2021-03-15,77793,8124,0,0,0,55665,30295,0
2021-03-16,101245,8108,0,0,0,78535,30818,0
2021-03-17,164304,10447,0,0,0,141743,33008,0
2021-03-18,176973,10436,0,0,0,153925,33484,0
2021-03-19,187585,10426,0,0,0,164303,33708,0
2021-03-20,199966,10417,0,0,0,176445,33938,0
2021-03-21,200841,10417,0,0,0,177317,33941,0
2021-03-22,211430,10628,0,0,0,187697,34361,0
2021-03-23,220640,13786,0,0,0,196883,37543,0
2021-03-24,223199,13787,0,0,0,199211,37775,0
2021-03-25,239981,13877,0,0,0,215623,38235,0
2021-03-26,252372,13872,0,0,0,227778,38466,0
2021-03-27,264589,13915,0,0,0,239813,38691,0
2021-03-28,269445,13916,0,0,0,244638,38723,0
2021-03-29,282988,13915,0,0,0,257994,38909,0
2021-03-30,294096,14924,0,0,0,268962,40058,0
2021-03-31,299272,14923,0,0,0,273864,40331,0
2021-04-01,306022,14919,0,0,0,280515,40426,0
2021-04-02,313274,14916,0,0,0,287570,40620,0
2021-04-03,328119,14907,0,0,0,301948,41078,0
2021-04-04,339911,14908,0,0,0,313417,41402,0
2021-04-05,354877,14908,0,0,0,327900,41885,0
2021-04-07,374309,14905,0,0,0,346381,42833,0
2021-04-08,398272,15016,0,0,0,369435,43853,0
2021-04-09,423460,15190,0,0,0,393417,45233,0
2021-04-10,444925,15186,0,0,0,413695,46416,0
2021-04-11,458397,15185,0,0,0,426580,47002,0
2021-04-12,483278,15184,0,0,0,449710,48752,0
2021-04-13,500247,15183,0,0,0,464833,50597,0
2021-04-14,503865,15183,0,0,0,468043,51005,0
2021-04-15,522666,15544,0,0,0,484117,54093,0
2021-04-16,534074,15951,0,0,0,492714,57311,0
2021-04-17,539932,17499,0,0,0,498158,59273,0
2021-04-18,545654,21464,0,0,0,506202,60916,0
2021-04-19,557198,23317,0,0,0,515630,64885,0
2021-04-20,571153,25645,0,0,0,527064,69734,0
2021-04-21,588161,25645,0,0,0,537118,76688,0
2021-04-22,607025,25643,0,0,0,548218,84450,0
2021-04-23,623841,25641,0,0,0,558969,90513,0
2021-04-24,639830,25641,0,0,0,569890,95581,0
2021-04-25,643828,25876,0,0,0,572652,97052,0
2021-04-26,651474,25873,0,0,0,577300,100047,0
2021-04-27,652690,25872,0,0,0,577737,100825,0
2021-04-28,653345,26831,0,0,0,579046,101130,0
2021-04-29,660712,26831,0,0,0,582169,105374,0
2021-04-30,669401,26830,0,0,0,583823,112408,0
2021-05-01,673713,26827,0,0,0,584630,115910,0
2021-05-02,673709,26827,0,0,0,584626,115910,0
2021-05-03,681016,26851,0,0,0,585867,122000,0
2021-05-04,682577,30178,0,0,0,589176,123579,0
2021-05-05,683857,32545,0,0,0,591733,124669,0
2021-05-06,698493,32548,0,0,0,593326,137715,0
2021-05-07,713374,32814,0,0,0,595311,150877,0
2021-05-08,716981,32812,0,0,0,597858,151935,0
2021-05-09,716977,32812,0,0,0,597854,151935,0
2021-05-10,722244,32810,0,0,0,601255,153799,0
2021-05-11,726944,32810,0,0,0,604125,155629,0
2021-05-12,727118,38065,0,0,0,609342,155841,0
2021-05-13,727742,38282,0,0,0,609845,156179,0
2021-05-14,728129,41836,0,0,0,613598,156367,0
2021-05-15,738934,41836,0,0,0,620288,160482,0
2021-05-16,738934,41835,0,0,0,620287,160482,0
2021-05-17,738934,41873,0,0,0,620325,160482,0
2021-05-18,739300,41973,0,0,0,620786,160487,0
2021-05-19,740161,42278,0,0,0,621873,160566,0
2021-05-20,740351,42348,0,0,0,622133,160566,0
2021-05-21,740383,42512,0,0,0,622329,160566,0
2021-05-22,740473,42803,0,0,0,622710,160566,0
2021-05-23,741105,43672,0,0,0,624211,160566,0
2021-05-24,749341,44992,0,0,0,633763,160570,0
2021-05-25,750390,45644,0,0,0,635464,160570,0
2021-05-26,753831,45643,0,0,0,638904,160570,0
2021-05-27,755941,45637,0,0,0,641008,160570,0
2021-05-28,758361,47480,0,0,0,643537,162304,0
2021-05-29,778877,47988,0,0,0,663783,163082,0
2021-05-30,786029,50150,0,0,0,670995,165184,0
2021-05-31,805390,50683,0,0,0,690166,165907,0
2021-06-01,814193,52314,0,0,0,699037,167470,0
2021-06-02,820620,53583,0,0,0,705531,168672,0
2021-06-03,830013,55022,0,0,0,714558,170477,0
2021-06-04,837664,55460,0,0,0,722054,171070,0
2021-06-05,854857,55299,0,0,0,737858,172298,0
2021-06-06,861429,55347,0,0,0,744330,172446,0
2021-06-07,872889,56112,0,0,0,755699,173302,0
2021-06-08,880987,58416,0,0,0,762915,176488,0
2021-06-09,881446,67956,0,0,0,772096,177306,0
2021-06-10,888436,76124,0,0,0,784547,180013,0
2021-06-11,890271,80150,0,0,0,789633,180788,0
2021-06-12,890450,79907,0,0,0,789546,180811,0
2021-06-13,904337,79831,0,0,0,803298,180870,0
2021-06-14,911728,79635,0,0,0,810373,180990,0
2021-06-15,949748,79537,0,0,0,834171,195114,0
2021-06-16,952159,79724,0,0,0,836234,195649,0
2021-06-17,965893,79695,0,0,0,849116,196472,0
2021-06-18,967914,79740,0,0,0,851049,196605,0
2021-06-19,969985,79910,0,0,0,853083,196812,0
2021-06-20,983838,79903,0,0,0,859562,204179,0
2021-06-21,1019512,79857,0,0,0,878382,220987,0
2021-06-22,1027020,79805,0,0,0,885482,221343,0
2021-06-23,1028534,85538,0,0,0,887191,226881,0
2021-06-24,1034241,85710,0,0,0,892458,227493,0
2021-06-25,1058029,85893,0,0,0,902115,241807,0
2021-06-26,1073187,85930,0,0,0,911876,247241,0
2021-06-27,1088300,85950,0,0,0,920850,253400,0
2021-06-28,1092429,88206,0,0,0,924352,256283,0
2021-06-29,1107412,88390,0,0,0,925307,270495,0
2021-06-30,1123154,90680,0,0,0,939516,274318,0
2021-07-01,1124172,93784,0,0,0,942070,275886,0
2021-07-02,1153516,93899,0,0,0,948554,298861,0
2021-07-03,1172524,93899,0,0,0,953066,313357,0
2021-07-04,1174474,98562,0,0,0,957966,315070,0
2021-07-05,1176759,103855,0,0,0,964656,315958,0
2021-07-06,1178804,108277,0,0,0,970496,316585,0
2021-07-07,1179706,109716,0,0,0,972679,316743,0
2021-07-08,1181073,110074,0,0,0,974008,317139,0
2021-07-09,1201325,110484,0,0,0,977276,334533,0
2021-07-10,1244857,110484,0,0,0,999563,355778,0
2021-07-11,1254986,110484,0,0,0,1004159,361311,0
2021-07-12,1262827,111841,0,0,0,1008755,365913,0
2021-07-13,1264864,113135,0,0,0,1011034,366965,0
2021-07-14,1267584,117618,0,0,0,1011937,373265,0
2021-07-15,1274234,118188,0,0,0,1018062,374360,0
2021-07-16,1282873,118515,0,0,0,1026481,374907,0
2021-07-17,1314704,118547,0,0,0,1036048,397203,0
2021-07-18,1321840,118578,0,0,0,1040653,399765,0
2021-07-19,1352348,118588,0,0,0,1057818,413118,0
2021-07-20,1361945,118705,0,0,0,1064239,416411,0
2021-07-21,1369679,118946,0,0,0,1070921,417704,0
2021-07-22,1413488,118946,0,0,0,1078728,453706,0
2021-07-23,1433982,123611,0,0,0,1088978,468615,0
2021-07-24,1490639,132430,0,0,0,1136234,486835,0
2021-07-25,1498321,133012,0,0,0,1141997,489336,0
2021-07-26,1507321,136887,0,0,0,1152976,491232,0
2021-07-27,1515449,137094,0,0,0,1159942,492601,0
2021-07-28,1525814,137094,0,0,0,1168815,494093,0
2021-07-29,1591113,137094,0,0,0,1206543,521664,0
2021-07-30,1643406,137094,0,0,0,1239471,541029,0
2021-07-31,1657607,146861,0,0,0,1258864,545604,0
2021-08-01,1711192,146600,0,0,0,1300158,557634,0
2021-08-02,1736590,147630,0,0,0,1319341,564879,0
2021-08-03,1745244,148057,0,0,0,1327587,565714,0
2021-08-04,1752141,148164,0,0,0,1334063,566242,0
2021-08-05,1784277,148204,0,0,0,1360136,572345,0
2021-08-06,1794018,170091,0,0,0,1380300,583809,0
2021-08-07,1808332,171271,0,0,0,1394413,585190,0
2021-08-08,1817322,171272,0,0,0,1402839,585755,0
2021-08-09,1856372,171453,0,0,0,1429204,598621,0
2021-08-10,1867103,172231,0,0,0,1439512,599822,0
2021-08-11,1889559,185321,0,0,0,1473451,601429,0
2021-08-12,1925069,186802,0,0,0,1504710,607161,0
2021-08-13,1981112,196651,0,0,0,1556598,621165,0
2021-08-14,2034800,200310,0,0,0,1604016,631094,0
2021-08-15,2063905,203871,0,0,0,1633374,634402,0
2021-08-16,2087993,204210,0,0,0,1654523,637680,0
2021-08-17,2123628,206150,0,0,0,1689053,640725,0
2021-08-18,2140144,206706,0,0,0,1704973,641877,0
2021-08-19,2168813,207612,0,0,0,1732511,643914,0
2021-08-20,2190566,209341,0,0,0,1753830,646077,0
2021-08-21,2190236,209776,0,0,0,1753881,646131,0
2021-08-22,2194953,209778,135,0,0,1758100,646766,0
2021-08-23,2244421,209942,288,0,0,1801090,653561,0
2021-08-24,2266210,217788,447,0,0,1822691,661754,0
2021-08-25,2311618,218753,566,0,0,1861417,669520,0
2021-08-26,2318453,227772,671,0,0,1873916,672980,0
2021-08-27,2356958,229209,728,0,0,1903336,683559,0
2021-08-28,2367386,230029,776,0,0,1910869,687322,0
2021-08-29,2388460,230180,858,0,0,1925915,693583,0
2021-08-30,2397598,256931,958,0,0,1953816,701671,0
2021-08-31,2450002,260455,1032,0,0,1993430,718059,0
2021-09-01,2462757,266573,1104,0,0,2007630,722804,0
2021-09-02,2469529,269673,1172,0,0,2014610,725764,0
2021-09-03,2471431,277733,1304,0,0,2021074,729394,0
2021-09-04,2474961,278605,1371,0,0,2023251,731686,0
2021-09-05,2477257,278605,1452,0,0,2024399,732915,0
2021-09-06,2478986,278605,1477,0,0,2024950,734118,0
2021-09-07,2572174,278621,1519,0,0,2090083,762231,0
2021-09-08,2575950,278627,1552,0,0,2091986,764143,0
2021-09-09,2577316,278631,1582,0,0,2092382,765147,0
2021-09-10,2649870,278644,1620,0,0,2141856,788278,0
2021-09-11,2656952,294492,1652,0,0,2148256,804840,0
2021-09-12,2657729,296079,1780,0,0,2149276,806312,0
2021-09-13,2660007,297985,1888,0,0,2151119,808761,0
2021-09-14,2661354,298287,1990,0,0,2151620,810011,0
2021-09-15,2687938,298354,2094,0,0,2165014,823372,0
2021-09-16,2762025,298398,2196,0,0,2196496,866123,0
2021-09-17,2813095,298441,2309,0,0,2214174,899671,0
2021-09-18,2822269,298447,2367,0,0,2218490,904593,0
2021-09-19,2824654,298464,2436,0,0,2219347,906207,0
2021-09-20,2845662,298494,2490,0,0,2226712,919934,0
2021-09-21,2850299,301864,2560,0,0,2228325,926398,0
2021-09-22,2865437,302077,2625,0,0,2233961,936178,0
2021-09-23,2876924,304066,2689,0,0,2238090,945589,0
2021-09-24,2886443,305050,2766,0,0,2242224,952035,0
2021-09-25,2897500,305321,2851,0,0,2244791,960881,0
2021-09-26,2898128,306956,2973,0,0,2244985,963072,0
2021-09-27,2904096,306956,3006,0,0,2247168,966890,0
2021-09-28,2911254,313373,3076,0,0,2249691,978012,0
2021-09-29,2918134,314961,3130,0,0,2252110,984115,0
2021-09-30,2924600,315380,3186,0,0,2254504,988662,0
2021-10-01,2929725,315544,3229,0,0,2256278,992220,0
2021-10-02,2932109,335004,3288,0,0,2256728,1013673,0
2021-10-03,2932839,335516,3342,0,0,2256804,1014893,0
2021-10-04,2946929,340925,3371,0,0,2259746,1031479,0
2021-10-05,2959225,342596,3396,0,0,2262181,1043036,0
2021-10-06,2966916,342997,3422,0,0,2264227,1049108,0
2021-10-07,2974217,345979,3439,0,0,2266127,1057508,0
2021-10-08,2982922,347272,3453,0,0,2268116,1065531,0
2021-10-09,2985708,348327,3487,0,0,2268606,1068916,0
2021-10-10,2986216,348400,3509,0,0,2268678,1069447,0
2021-10-11,2996714,351273,3536,0,0,2270389,1081134,0
2021-10-12,3009553,352274,3551,0,0,2272267,1093111,0
2021-10-13,3016891,352849,3562,0,0,2273287,1100015,0
2021-10-14,3020052,353266,3573,0,0,2273769,1103122,0
2021-10-15,3023690,353357,3589,0,0,2274267,1106369,0
2021-10-16,3044584,354782,3603,0,0,2276641,1126328,0
2021-10-17,3045349,354782,3622,0,0,2276711,1127042,0
2021-10-18,3063137,355437,3652,0,0,2278822,1143404,0
2021-10-19,3070519,355578,3665,0,0,2279661,1150101,0
2021-10-20,3080997,356197,3672,0,0,2281025,1159841,0
2021-10-21,3103509,356624,3682,0,0,2283340,1180475,0
2021-10-22,3117546,357405,3686,0,0,2284824,1193813,0
2021-10-23,3139621,357994,3698,0,0,2286930,1214383,0
2021-10-24,3143625,357994,3705,0,0,2287094,1218230,0
2021-10-25,3160257,358088,3713,0,0,2288385,1233673,0
2021-10-26,3182883,358664,3718,0,0,2290527,1254738,0
2021-10-27,3190432,359579,3731,0,0,2291342,1262400,0
2021-10-28,3204779,360377,3742,0,0,2292726,1276172,0
2021-10-29,3210270,360928,3748,0,0,2293308,1281638,0
2021-10-30,3235637,361343,3756,0,0,2295840,1304896,0
2021-10-31,3236681,361383,3756,0,0,2295947,1305873,0
2021-11-01,3249937,361692,3779,0,0,2297318,1318090,0
2021-11-02,3272034,361893,3794,0,0,2299867,1337854,0
2021-11-03,3281880,361951,3802,0,0,2300944,1346689,0
2021-11-04,3288827,362057,3806,0,0,2301627,1353063,0
2021-11-05,3312970,362202,3811,0,0,2303985,1374998,0
2021-11-06,3337710,362330,3825,0,0,2306074,1397791,0
2021-11-07,3339078,362335,3825,0,0,2306155,1399083,0
2021-11-08,3354074,362650,3830,0,0,2307298,1413256,0
2021-11-09,3384010,362780,3834,0,0,2309487,1441137,0
2021-11-10,3392949,362948,3836,0,0,2310174,1449559,0
2021-11-11,3421465,363109,3846,0,0,2312311,1476109,0
2021-11-12,3442685,363376,3853,0,0,2313875,1496039,0
2021-11-13,3450440,363471,3860,0,0,2314532,1503239,0
2021-11-14,3451501,363477,3860,0,0,2314586,1504252,0
2021-11-15,3469488,363734,3867,0,0,2316053,1521036,0
2021-11-16,3499179,363946,3877,0,0,2318464,1548538,0
2021-11-17,3508874,364188,3877,0,0,2319401,1557538,0
2021-11-18,3535280,364405,3882,0,0,2321457,1582110,0
2021-11-19,3546386,364615,3883,0,0,2322390,1592494,0
2021-11-20,3561879,364950,3893,0,0,2323675,1607047,0
2021-11-21,3562158,365020,3893,0,0,2323701,1607370,0
2021-11-22,3568499,365238,3909,0,0,2324234,1613412,0
2021-11-23,3583052,365834,3911,0,0,2325435,1627362,0
2021-11-24,3584898,366419,3923,0,0,2325610,1629630,0
2021-11-25,3585764,366719,3933,0,0,2325735,1630681,0
2021-11-26,3601636,367067,3933,0,0,2326988,1645648,0
2021-11-27,3633953,367161,3933,0,0,2329842,1675205,0
2021-11-28,3634279,367168,3933,0,0,2329879,1675501,0
2021-11-29,3657814,367352,3945,0,0,2332359,1696752,0
2021-11-30,3667879,367488,3949,0,0,2333452,1705864,0
2021-12-01,3675784,367602,3954,0,0,2334404,1712936,0
2021-12-02,3705084,367737,3961,0,0,2337588,1739194,0
2021-12-03,3714822,367901,3963,0,0,2338711,1747975,0
2021-12-04,3726061,368089,3979,0,0,2340203,1757926,0
2021-12-05,3727444,368098,3979,0,0,2340351,1759170,0
2021-12-06,3743063,368144,3985,0,0,2342023,1773169,0
2021-12-07,3749548,368147,3990,0,0,2342734,1778951,0
2021-12-08,3759267,368273,3995,0,0,2343936,1787599,0
2021-12-09,3786012,368419,3997,0,0,2346856,1811572,0
2021-12-10,3807148,368947,4002,0,0,2348825,1831272,0
2021-12-11,3815291,369010,4007,0,0,2349635,1838673,0
2021-12-12,3816445,369013,4007,0,0,2349746,1839719,0
2021-12-13,3840020,369123,4011,0,0,2351728,1861426,0
2021-12-14,3859962,369541,4013,0,0,2353419,1880097,0
2021-12-15,3870623,369795,4015,0,0,2354361,1890072,0
2021-12-16,3890052,370210,4019,0,0,2355956,1908325,0
2021-12-17,3900927,370584,4020,0,0,2356997,1918534,0
2021-12-18,3929933,370764,4020,0,0,2359422,1945295,0
2021-12-19,3934600,370885,4026,0,0,2359823,1949688,0
2021-12-20,3957526,370899,4030,0,0,2361839,1970616,0
2021-12-21,3971872,371064,4032,0,0,2363135,1983833,0
2021-12-22,3979152,371202,4034,0,0,2363867,1990521,0
2021-12-23,3997408,371456,4038,0,0,2365550,2007352,0
2021-12-24,4010226,371692,4041,0,0,2366806,2019153,0
2021-12-25,4010658,371692,4042,0,0,2366863,2019529,0
2021-12-26,4010881,371698,4042,0,0,2366883,2019738,0
2021-12-27,4025322,371811,4051,0,0,2368332,2032852,0
2021-12-28,4039828,372200,4059,0,0,2369783,2046304,0
2021-12-29,4049144,372934,4062,0,0,2371001,2055139,0
2021-12-30,4070521,373567,4070,0,0,2373538,2074620,0
2021-12-31,4083330,374181,4072,0,0,2375103,2086480,0
2022-01-01,4090228,374362,4075,0,0,2376173,2092492,0
2022-01-02,4090875,374391,4075,0,0,2376299,2093042,0
2022-01-03,4101134,381384,4080,0,0,2385955,2100643,0
2022-01-04,4104802,404026,4080,0,0,2409616,2103292,0
2022-01-05,4104971,404088,4087,0,0,2409728,2103418,0
2022-01-06,4121561,412333,4091,0,0,2423603,2114382,0
2022-01-07,4124612,437998,4094,0,0,2450227,2116477,0
2022-01-08,4127658,461900,4097,0,0,2475289,2118366,0
2022-01-09,4127803,476545,4103,0,0,2489949,2118502,0
2022-01-10,4141355,478549,4111,0,0,2493878,2124798,5339
2022-01-11,4151735,483427,4121,0,0,2499187,2130747,9349
2022-01-12,4152625,483449,4129,0,0,2499309,2131098,9796
2022-01-13,4168098,491946,4131,0,0,2508641,2140408,15126
2022-01-14,4179103,496870,4133,0,0,2514218,2146367,19521
2022-01-15,4189244,502998,4142,0,0,2521144,2151671,23569
2022-01-16,4191171,503915,4142,0,0,2522180,2152624,24424
2022-01-17,4200625,507004,4145,0,0,2526079,2158112,27583
2022-01-18,4207774,510061,4153,0,0,2529774,2162260,29954
2022-01-19,4209259,510278,4154,0,0,2530035,2162541,31115
2022-01-20,4222847,513863,4156,0,0,2534376,2168495,37995
2022-01-21,4231823,516044,4158,0,0,2536937,2172246,42842
2022-01-22,4239474,517935,4161,0,0,2539421,2176180,45969
2022-01-23,4239995,517969,4161,0,0,2539472,2176280,46373
2022-01-24,4248363,519374,4165,0,0,2541371,2180490,50041
2022-01-25,4254109,520076,4168,0,0,2542392,2183493,52468
2022-01-26,4254322,520081,4171,0,0,2542416,2183535,52623
2022-01-27,4260840,520680,4176,0,0,2543466,2186908,55322
2022-01-28,4266443,520764,4178,0,0,2543975,2189399,58011
2022-01-29,4271349,521599,4180,0,0,2545058,2191776,60294
2022-01-30,4271445,521605,4180,0,0,2545064,2191803,60363
2022-01-31,4276985,522600,4186,0,0,2545806,2195007,62958
2022-02-01,4279937,525272,4192,0,0,2546794,2198381,64226
2022-02-02,4280240,525305,4194,0,0,2546835,2198492,64412
2022-02-03,4284721,527955,4195,0,0,2547386,2202421,67064
2022-02-04,4291644,534394,4196,0,0,2548408,2210199,71627
2022-02-05,4297453,544465,4202,0,0,2549512,2221783,74825
2022-02-06,4297554,544523,4202,0,0,2549523,2221860,74896
2022-02-07,4300322,549340,4203,0,0,2549988,2227609,76268
2022-02-08,4307712,558250,4206,0,0,2550806,2240782,78580
2022-02-09,4305227,558280,4206,0,0,2550837,2238142,78734
2022-02-10,4308140,563235,4208,0,0,2551372,2244138,80073
2022-02-11,4312041,571656,4209,0,0,2552244,2254018,81644
2022-02-12,4316651,582413,4209,0,0,2553206,2266448,83619
2022-02-13,4316688,582436,4209,0,0,2553211,2266473,83649
2022-02-14,4318350,585006,4212,0,0,2553490,2269812,84266
2022-02-15,4321590,589759,4212,0,0,2554054,2276044,85463
2022-02-16,4321785,589791,4215,0,0,2554083,2276154,85554
2022-02-17,4323440,592662,4217,0,0,2554403,2279775,86141
2022-02-18,4326526,595994,4221,0,0,2554884,2284726,87131
2022-02-19,4329864,603929,4221,0,0,2555650,2294386,87978
2022-02-20,4329881,603950,4221,0,0,2555654,2294409,87989
2022-02-21,4331059,605349,4224,0,0,2555857,2296504,88271
2022-02-22,4333391,608426,4225,0,0,2556298,2300952,88792
2022-02-23,4333510,608450,4225,0,0,2556314,2301025,88846
2022-02-24,4333686,608579,4227,0,0,2556350,2301257,88885
2022-02-25,4335668,610512,4228,0,0,2556633,2304281,89494
2022-02-26,4337715,613663,4229,0,0,2557028,2308640,89939
2022-02-27,4337786,613687,4229,0,0,2557034,2308708,89960
2022-02-28,4339650,615989,4231,0,0,2557355,2312162,90353
2022-03-01,4342151,619265,4234,0,0,2557829,2316911,90910
2022-03-02,4342244,619304,4234,0,0,2557849,2316988,90945
2022-03-03,4344364,619311,4238,0,0,2557967,2318580,91366
2022-03-04,4346582,620706,4238,0,0,2558283,2321404,91839
